||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Burdur-15|251550.0|
|Bursa-16|2550645.0|
|Çanakkale-17|477735.0|
|Çankırı-18|185019.0|
|Çorum-19|540704.0|
|Denizli-20|926362.0|
|Diyarbakır-21|1515011.0|
|Düzce-81|335156.0|
|Edirne-22|395463.0|
|Elazığ-23|550667.0|
|Erzincan-24|213288.0|
|Erzurum-25|774207.0|
|Eskişehir-26|755427.0|
|Gaziantep-27|1653670.0|
|Giresun-28|421860.0|
|Gümüşhane-29|130976.0|
|Hakkari-30|256761.0|
|Hatay-31|1448418.0|
|Iğdır-76|183486.0|
|Isparta-32|420796.0|
|İstanbul-34|1.2915158E7|
|İzmir-35|3868308.0|
|Kahramanmaraş-46|1037491.0|
|Karabük-78|218564.0|
|Karaman-70|231872.0|
|Kars-36|306536.0|
|Kastamonu-37|359823.0|
|Kayseri-38|1205872.0|
|Kilis-79|122104.0|
|Kırıkkale-71|280834.0|
|Kırklareli-39|333179.0|
|Kırşehir-40|223102.0|
|Kocaeli-41|1522408.0|
|Konya-42|1992675.0|
|Kütahya-43|571804.0|
|Malatya-44|736884.0|
|Manisa-45|1331957.0|
|Mardin-47|737852.0|
|Mersin-33|1640888.0|
|Muğla-48|802381.0|
|Muş-49|404484.0|
|Nevşehir-50|284025.0|
|Niğde-51|339921.0|
|Ordu-52|723507.0|
|Osmaniye-80|471804.0|
|Rize-53|319569.0|
|Sakarya-54|861570.0|
|Samsun-55|1250076.0|
|Şanlıurfa-63|1613737.0|
|Siirt-56|303622.0|
|Sinop-57|201134.0|
|Şırnak-73|430424.0|
|Sivas-58|633347.0|
|Tekirdağ-59|783310.0|
|Tokat-60|624439.0|
|Trabzon-61|765127.0|
|Tunceli-62|83061.0|
|Uşak-64|335860.0|
|Van-65|1022310.0|
|Yalova-77|202531.0|
|Yozgat-66|487365.0|
|Zonguldak-67|619812.0|
2010|Adana-1|2085225.0|
|Adıyaman-2|590935.0|
|Afyonkarahisar-3|697559.0|
|Ağrı-4|542022.0|
|Aksaray-68|377505.0|
|Amasya-5|334786.0|
|Ankara-6|4771716.0|
|Antalya-7|1978333.0|
|Ardahan-75|105454.0|
|Artvin-8|164759.0|
|Aydın-9|989862.0|
|Balıkesir-10|1152323.0|
|Bartın-74|187758.0|
|Batman-72|510200.0|
|Bayburt-69|74412.0|
|Bilecik-11|225381.0|
|Bingöl-12|255170.0|
|Bitlis-13|328767.0|
|Bolu-14|271208.0|
|Burdur-15|258868.0|
|Bursa-16|2605495.0|
|Çanakkale-17|490397.0|
|Çankırı-18|179067.0|
|Çorum-19|535405.0|
|Denizli-20|931823.0|
|Diyarbakır-21|1528958.0|
|Düzce-81|338188.0|
|Edirne-22|390428.0|
|Elazığ-23|552646.0|
|Erzincan-24|224949.0|
|Erzurum-25|769085.0|
|Eskişehir-26|764584.0|
|Gaziantep-27|1700763.0|
|Giresun-28|419256.0|
|Gümüşhane-29|129618.0|
|Hakkari-30|251302.0|
|Hatay-31|1480571.0|
|Iğdır-76|184418.0|
|Isparta-32|448298.0|
|İstanbul-34|1.3255685E7|
|İzmir-35|3948848.0|
|Kahramanmaraş-46|1044816.0|
|Karabük-78|227610.0|
|Karaman-70|232633.0|
|Kars-36|301766.0|
|Kastamonu-37|361222.0|
|Kayseri-38|1234651.0|
|Kilis-79|123135.0|
|Kırıkkale-71|276647.0|
|Kırklareli-39|332791.0|
|Kırşehir-40|221876.0|
|Kocaeli-41|1560138.0|
|Konya-42|2013845.0|
|Kütahya-43|590496.0|
|Malatya-44|740643.0|
|Manisa-45|1379484.0|
|Mardin-47|744606.0|
|Mersin-33|1647899.0|
|Muğla-48|817503.0|
|Muş-49|406886.0|
|Nevşehir-50|282337.0|
|Niğde-51|337931.0|
|Ordu-52|719183.0|
|Osmaniye-80|479221.0|
|Rize-53|319637.0|
|Sakarya-54|872872.0|
|Samsun-55|1252693.0|
|Şanlıurfa-63|1663371.0|
|Siirt-56|300695.0|
|Sinop-57|202740.0|
|Şırnak-73|430109.0|
|Sivas-58|642224.0|
|Tekirdağ-59|798109.0|
|Tokat-60|617802.0|
|Trabzon-61|763714.0|
|Tunceli-62|76699.0|
|Uşak-64|338019.0|
|Van-65|1035418.0|
|Yalova-77|203741.0|
|Yozgat-66|476096.0|
|Zonguldak-67|619703.0|
2011|Adana-1|2108805.0|
|Adıyaman-2|593931.0|
|Afyonkarahisar-3|698626.0|
|Ağrı-4|555479.0|
|Aksaray-68|378823.0|
|Amasya-5|323079.0|
|Ankara-6|4890893.0|
|Antalya-7|2043482.0|
|Ardahan-75|107455.0|
|Artvin-8|166394.0|
|Aydın-9|999163.0|
|Balıkesir-10|1154314.0|
|Bartın-74|187291.0|
|Batman-72|524499.0|
|Bayburt-69|76724.0|
|Bilecik-11|203849.0|
|Bingöl-12|262263.0|
|Bitlis-13|336624.0|
|Bolu-14|276506.0|
|Burdur-15|250527.0|
|Bursa-16|2652126.0|
|Çanakkale-17|486445.0|
|Çankırı-18|177211.0|
|Çorum-19|534578.0|
|Denizli-20|942278.0|
|Diyarbakır-21|1570943.0|
|Düzce-81|342146.0|
|Edirne-22|399316.0|
|Elazığ-23|558556.0|
|Erzincan-24|215277.0|
|Erzurum-25|780847.0|
|Eskişehir-26|781247.0|
|Gaziantep-27|1753596.0|
|Giresun-28|419498.0|
|Gümüşhane-29|132374.0|
|Hakkari-30|272165.0|
|Hatay-31|1474223.0|
|Iğdır-76|188857.0|
|Isparta-32|411245.0|
|İstanbul-34|1.362424E7|
|İzmir-35|3965232.0|
|Kahramanmaraş-46|1054210.0|
|Karabük-78|219728.0|
|Karaman-70|234005.0|
|Kars-36|305755.0|
|Kastamonu-37|359759.0|
|Kayseri-38|1255349.0|
|Kilis-79|124452.0|
|Kırıkkale-71|274992.0|
|Kırklareli-39|340199.0|
|Kırşehir-40|221015.0|
|Kocaeli-41|1601720.0|
|Konya-42|2038555.0|
|Kütahya-43|564264.0|
|Malatya-44|757930.0|
|Manisa-45|1340074.0|
|Mardin-47|764033.0|
|Mersin-33|1667939.0|
|Muğla-48|838324.0|
|Muş-49|414706.0|
|Nevşehir-50|283247.0|
|Niğde-51|337553.0|
|Ordu-52|714390.0|
|Osmaniye-80|485357.0|
|Rize-53|323012.0|
|Sakarya-54|888556.0|
|Samsun-55|1251729.0|
|Şanlıurfa-63|1716254.0|
|Siirt-56|310468.0|
|Sinop-57|203027.0|
|Şırnak-73|457997.0|
|Sivas-58|627056.0|
|Tekirdağ-59|829873.0|
|Tokat-60|608299.0|
|Trabzon-61|757353.0|
|Tunceli-62|85062.0|
|Uşak-64|339731.0|
|Van-65|1022532.0|
|Yalova-77|206535.0|
|Yozgat-66|465696.0|
|Zonguldak-67|612406.0|
2012|Adana-1|2125635.0|
|Adıyaman-2|595261.0|
|Afyonkarahisar-3|703948.0|
|Ağrı-4|552404.0|
|Aksaray-68|379915.0|
|Amasya-5|322283.0|
|Ankara-6|4965542.0|
|Antalya-7|2092537.0|
|Ardahan-75|106643.0|
|Artvin-8|167082.0|
|Aydın-9|1006541.0|
|Balıkesir-10|1160731.0|
|Bartın-74|188436.0|
|Batman-72|534205.0|
|Bayburt-69|75797.0|
|Bilecik-11|204116.0|
|Bingöl-12|262507.0|
|Bitlis-13|337253.0|
|Bolu-14|281080.0|
|Burdur-15|254341.0|
|Bursa-16|2688171.0|
|Çanakkale-17|493691.0|
|Çankırı-18|184406.0|
|Çorum-19|529975.0|
|Denizli-20|950557.0|
|Diyarbakır-21|1592167.0|
|Düzce-81|346493.0|
|Edirne-22|399708.0|
|Elazığ-23|562703.0|
|Erzincan-24|217886.0|
|Erzurum-25|778195.0|
|Eskişehir-26|789750.0|
|Gaziantep-27|1799558.0|
|Giresun-28|419555.0|
|Gümüşhane-29|135216.0|
|Hakkari-30|279982.0|
|Hatay-31|1483674.0|
|Iğdır-76|190409.0|
|Isparta-32|416663.0|
|İstanbul-34|1.385474E7|
|İzmir-35|4005459.0|
|Kahramanmaraş-46|1063174.0|
|Karabük-78|225145.0|
|Karaman-70|235424.0|
|Kars-36|304821.0|
|Kastamonu-37|359808.0|
|Kayseri-38|1274968.0|
|Kilis-79|124320.0|
|Kırıkkale-71|274727.0|
|Kırklareli-39|341218.0|
|Kırşehir-40|221209.0|
